video_id,video_path,extension,label,label_source,subject_id,subject_id_reason,fps,frame_count,decoded_frame_count,duration_seconds,width,height,is_readable,read_error
n_307,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_307.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
n_308,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_308.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
n_309,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_309.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
n_31,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_31.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_310,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_310.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
n_311,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_311.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
n_312,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_312.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
n_313,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_313.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
n_314,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_314.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
n_315,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_315.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
n_316,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_316.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
n_317,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_317.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
n_318,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_318.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_319,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_319.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_32,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_32.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_320,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_320.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_321,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_321.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_322,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_322.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_323,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_323.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_324,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_324.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_325,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_325.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_326,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_326.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_327,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_327.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_328,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_328.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_329,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_329.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_33,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_33.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_330,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_330.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_331,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_331.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_332,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_332.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_333,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_333.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_334,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_334.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_335,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_335.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_336,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_336.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_337,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_337.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_338,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_338.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_339,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_339.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_34,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_34.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_340,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_340.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_341,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_341.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_342,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_342.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_343,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_343.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_344,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_344.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_345,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_345.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_346,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_346.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_347,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_347.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_348,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_348.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_349,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_349.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_35,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_35.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_350,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_350.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_351,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_351.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_352,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_352.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_353,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_353.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_354,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_354.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_355,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_355.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_356,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_356.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_357,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_357.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_358,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_358.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_359,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_359.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_36,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_36.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_360,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_360.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_361,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_361.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_362,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_362.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_363,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_363.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_364,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_364.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_365,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_365.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_366,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_366.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_367,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_367.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_368,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_368.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_369,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_369.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_37,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_37.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
